TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,OBS_REV,DATE,nomflow,cleFlow,INDICATEUR,NATURE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_REV_label_fr,OBS_REV_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en,REGION
2024-Q2,5.4,A,DEF,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2024-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Nouvelle-Aquitaine
2024-Q3,5.5,A,DEF,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2024-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Nouvelle-Aquitaine
2024-Q4,5.5,A,DEF,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2024-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Nouvelle-Aquitaine
2025-Q1,5.6,A,DEF,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2025-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Nouvelle-Aquitaine
2025-Q2,5.7,A,DEF,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2025-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Nouvelle-Aquitaine
2025-Q3,5.7,SD,SD,A,1515944,T,Taux de chômage localisé par département - Deux-Sèvres,Unemployment rates localized by department - Deux-Sèvres,2025-12-19,POURCENT,0,D79,1,,2025-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D79.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,79 - Deux-Sèvres,79 - Deux-Sèvres,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur semi-définitive,Semi-final value,,,Valeur normale,Normal value,Valeur semi-définitive,Semi-final value,Nouvelle-Aquitaine
1982-Q1,8.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1982-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1982-Q2,8.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1982-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1982-Q3,8.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1982-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1982-Q4,8.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1982-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1983-Q1,8.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1983-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1983-Q2,8.2,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1983-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1983-Q3,8.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1983-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1983-Q4,8.8,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1983-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1984-Q1,9.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1984-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1984-Q2,9.9,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1984-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1984-Q3,10.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1984-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1984-Q4,10.7,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1984-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1985-Q1,11.0,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1985-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1985-Q2,11.0,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1985-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1985-Q3,11.1,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1985-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1985-Q4,10.7,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1985-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1986-Q1,10.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1986-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1986-Q2,10.4,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1986-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1986-Q3,10.5,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1986-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1986-Q4,10.8,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1986-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1987-Q1,11.0,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1987-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1987-Q2,11.0,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1987-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1987-Q3,10.8,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1987-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1987-Q4,10.6,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1987-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1988-Q1,10.5,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1988-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1988-Q2,10.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1988-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1988-Q3,10.3,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1988-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1988-Q4,10.2,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1988-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1989-Q1,10.0,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1989-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1989-Q2,9.7,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1989-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
1989-Q3,9.7,A,DEF,A,1515945,T,Taux de chômage localisé par département - Somme,Unemployment rates localized by department - Somme,2025-12-19,POURCENT,0,D80,1,,1989-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D80.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,80 - Somme,80 - Somme,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Hauts-de-France
