periode,taux_chomage,code_zone,description
1997-Q2,10.2,D27,Taux de chômage localisé par département - Eure
1997-Q3,10.1,D27,Taux de chômage localisé par département - Eure
1997-Q4,9.9,D27,Taux de chômage localisé par département - Eure
1998-Q1,9.5,D27,Taux de chômage localisé par département - Eure
1998-Q2,9.3,D27,Taux de chômage localisé par département - Eure
1998-Q3,9.2,D27,Taux de chômage localisé par département - Eure
1998-Q4,9.3,D27,Taux de chômage localisé par département - Eure
1999-Q1,9.4,D27,Taux de chômage localisé par département - Eure
1999-Q2,9.3,D27,Taux de chômage localisé par département - Eure
1999-Q3,8.9,D27,Taux de chômage localisé par département - Eure
1999-Q4,8.3,D27,Taux de chômage localisé par département - Eure
2000-Q1,7.8,D27,Taux de chômage localisé par département - Eure
2000-Q2,7.5,D27,Taux de chômage localisé par département - Eure
2000-Q3,7.2,D27,Taux de chômage localisé par département - Eure
2000-Q4,7.0,D27,Taux de chômage localisé par département - Eure
2001-Q1,6.6,D27,Taux de chômage localisé par département - Eure
2001-Q2,6.5,D27,Taux de chômage localisé par département - Eure
2001-Q3,6.7,D27,Taux de chômage localisé par département - Eure
2001-Q4,6.9,D27,Taux de chômage localisé par département - Eure
2002-Q1,7.0,D27,Taux de chômage localisé par département - Eure
2002-Q2,7.1,D27,Taux de chômage localisé par département - Eure
2002-Q3,7.1,D27,Taux de chômage localisé par département - Eure
2002-Q4,7.2,D27,Taux de chômage localisé par département - Eure
2003-Q1,7.6,D27,Taux de chômage localisé par département - Eure
2003-Q2,7.7,D27,Taux de chômage localisé par département - Eure
2003-Q3,7.6,D27,Taux de chômage localisé par département - Eure
2003-Q4,8.0,D27,Taux de chômage localisé par département - Eure
2004-Q1,8.2,D27,Taux de chômage localisé par département - Eure
2004-Q2,8.0,D27,Taux de chômage localisé par département - Eure
2004-Q3,8.2,D27,Taux de chômage localisé par département - Eure
2004-Q4,8.2,D27,Taux de chômage localisé par département - Eure
2005-Q1,8.0,D27,Taux de chômage localisé par département - Eure
2005-Q2,8.1,D27,Taux de chômage localisé par département - Eure
2005-Q3,8.4,D27,Taux de chômage localisé par département - Eure
2005-Q4,8.4,D27,Taux de chômage localisé par département - Eure
2006-Q1,8.6,D27,Taux de chômage localisé par département - Eure
2006-Q2,8.5,D27,Taux de chômage localisé par département - Eure
2006-Q3,8.5,D27,Taux de chômage localisé par département - Eure
2006-Q4,8.0,D27,Taux de chômage localisé par département - Eure
2007-Q1,8.1,D27,Taux de chômage localisé par département - Eure
2007-Q2,7.6,D27,Taux de chômage localisé par département - Eure
2007-Q3,7.5,D27,Taux de chômage localisé par département - Eure
2007-Q4,7.0,D27,Taux de chômage localisé par département - Eure
2008-Q1,6.7,D27,Taux de chômage localisé par département - Eure
2008-Q2,6.9,D27,Taux de chômage localisé par département - Eure
2008-Q3,6.9,D27,Taux de chômage localisé par département - Eure
2008-Q4,7.3,D27,Taux de chômage localisé par département - Eure
2009-Q1,8.5,D27,Taux de chômage localisé par département - Eure
2009-Q2,9.2,D27,Taux de chômage localisé par département - Eure
2009-Q3,9.2,D27,Taux de chômage localisé par département - Eure
2009-Q4,9.5,D27,Taux de chômage localisé par département - Eure
2010-Q1,9.3,D27,Taux de chômage localisé par département - Eure
2010-Q2,9.3,D27,Taux de chômage localisé par département - Eure
2010-Q3,9.2,D27,Taux de chômage localisé par département - Eure
2010-Q4,9.2,D27,Taux de chômage localisé par département - Eure
2011-Q1,9.1,D27,Taux de chômage localisé par département - Eure
2011-Q2,9.1,D27,Taux de chômage localisé par département - Eure
2011-Q3,9.2,D27,Taux de chômage localisé par département - Eure
2011-Q4,9.4,D27,Taux de chômage localisé par département - Eure
2012-Q1,9.7,D27,Taux de chômage localisé par département - Eure
2012-Q2,10.0,D27,Taux de chômage localisé par département - Eure
2012-Q3,10.1,D27,Taux de chômage localisé par département - Eure
2012-Q4,10.5,D27,Taux de chômage localisé par département - Eure
2013-Q1,10.7,D27,Taux de chômage localisé par département - Eure
2013-Q2,10.8,D27,Taux de chômage localisé par département - Eure
2013-Q3,10.5,D27,Taux de chômage localisé par département - Eure
2013-Q4,10.4,D27,Taux de chômage localisé par département - Eure
2014-Q1,10.4,D27,Taux de chômage localisé par département - Eure
2014-Q2,10.3,D27,Taux de chômage localisé par département - Eure
2014-Q3,10.4,D27,Taux de chômage localisé par département - Eure
2014-Q4,10.5,D27,Taux de chômage localisé par département - Eure
2015-Q1,10.3,D27,Taux de chômage localisé par département - Eure
2015-Q2,10.5,D27,Taux de chômage localisé par département - Eure
2015-Q3,10.4,D27,Taux de chômage localisé par département - Eure
2015-Q4,10.3,D27,Taux de chômage localisé par département - Eure
2016-Q1,10.4,D27,Taux de chômage localisé par département - Eure
2016-Q2,10.2,D27,Taux de chômage localisé par département - Eure
2016-Q3,10.1,D27,Taux de chômage localisé par département - Eure
2016-Q4,10.3,D27,Taux de chômage localisé par département - Eure
2017-Q1,9.7,D27,Taux de chômage localisé par département - Eure
2017-Q2,9.6,D27,Taux de chômage localisé par département - Eure
2017-Q3,9.7,D27,Taux de chômage localisé par département - Eure
2017-Q4,9.0,D27,Taux de chômage localisé par département - Eure
2018-Q1,9.3,D27,Taux de chômage localisé par département - Eure
2018-Q2,9.2,D27,Taux de chômage localisé par département - Eure
2018-Q3,9.0,D27,Taux de chômage localisé par département - Eure
2018-Q4,8.8,D27,Taux de chômage localisé par département - Eure
2019-Q1,8.7,D27,Taux de chômage localisé par département - Eure
2019-Q2,8.4,D27,Taux de chômage localisé par département - Eure
2019-Q3,8.3,D27,Taux de chômage localisé par département - Eure
2019-Q4,8.1,D27,Taux de chômage localisé par département - Eure
2020-Q1,7.8,D27,Taux de chômage localisé par département - Eure
2020-Q2,7.3,D27,Taux de chômage localisé par département - Eure
2020-Q3,8.8,D27,Taux de chômage localisé par département - Eure
2020-Q4,8.0,D27,Taux de chômage localisé par département - Eure
2021-Q1,8.0,D27,Taux de chômage localisé par département - Eure
2021-Q2,7.8,D27,Taux de chômage localisé par département - Eure
2021-Q3,7.8,D27,Taux de chômage localisé par département - Eure
2021-Q4,7.3,D27,Taux de chômage localisé par département - Eure
2022-Q1,7.1,D27,Taux de chômage localisé par département - Eure
2022-Q2,7.3,D27,Taux de chômage localisé par département - Eure
2022-Q3,7.0,D27,Taux de chômage localisé par département - Eure
2022-Q4,6.7,D27,Taux de chômage localisé par département - Eure
2023-Q1,6.7,D27,Taux de chômage localisé par département - Eure
2023-Q2,6.9,D27,Taux de chômage localisé par département - Eure
2023-Q3,7.0,D27,Taux de chômage localisé par département - Eure
2023-Q4,7.2,D27,Taux de chômage localisé par département - Eure
2024-Q1,7.1,D27,Taux de chômage localisé par département - Eure
2024-Q2,7.0,D27,Taux de chômage localisé par département - Eure
2024-Q3,7.0,D27,Taux de chômage localisé par département - Eure
2024-Q4,6.9,D27,Taux de chômage localisé par département - Eure
2025-Q1,7.1,D27,Taux de chômage localisé par département - Eure
2025-Q2,7.1,D27,Taux de chômage localisé par département - Eure
2025-Q3,7.2,D27,Taux de chômage localisé par département - Eure
1982-Q1,5.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1982-Q2,5.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1982-Q3,6.0,D28,Taux de chômage localisé par département - Eure-et-Loir
1982-Q4,5.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1983-Q1,5.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1983-Q2,5.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1983-Q3,6.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1983-Q4,6.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1984-Q1,6.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1984-Q2,7.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1984-Q3,7.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1984-Q4,7.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1985-Q1,7.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1985-Q2,7.5,D28,Taux de chômage localisé par département - Eure-et-Loir
1985-Q3,7.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1985-Q4,7.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1986-Q1,7.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1986-Q2,7.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1986-Q3,7.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1986-Q4,8.0,D28,Taux de chômage localisé par département - Eure-et-Loir
1987-Q1,8.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1987-Q2,8.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1987-Q3,8.0,D28,Taux de chômage localisé par département - Eure-et-Loir
1987-Q4,7.5,D28,Taux de chômage localisé par département - Eure-et-Loir
1988-Q1,7.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1988-Q2,6.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1988-Q3,6.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1988-Q4,6.5,D28,Taux de chômage localisé par département - Eure-et-Loir
1989-Q1,6.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1989-Q2,6.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1989-Q3,6.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1989-Q4,6.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1990-Q1,5.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1990-Q2,5.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1990-Q3,5.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1990-Q4,5.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1991-Q1,5.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1991-Q2,5.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1991-Q3,6.1,D28,Taux de chômage localisé par département - Eure-et-Loir
1991-Q4,6.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1992-Q1,6.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1992-Q2,6.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1992-Q3,7.0,D28,Taux de chômage localisé par département - Eure-et-Loir
1992-Q4,7.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1993-Q1,7.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1993-Q2,7.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1993-Q3,8.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1993-Q4,8.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1994-Q1,8.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1994-Q2,8.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1994-Q3,8.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1994-Q4,8.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1995-Q1,7.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1995-Q2,7.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1995-Q3,7.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1995-Q4,7.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1996-Q1,7.9,D28,Taux de chômage localisé par département - Eure-et-Loir
1996-Q2,8.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1996-Q3,8.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1996-Q4,8.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1997-Q1,8.6,D28,Taux de chômage localisé par département - Eure-et-Loir
1997-Q2,8.4,D28,Taux de chômage localisé par département - Eure-et-Loir
1997-Q3,8.3,D28,Taux de chômage localisé par département - Eure-et-Loir
1997-Q4,8.2,D28,Taux de chômage localisé par département - Eure-et-Loir
1998-Q1,8.0,D28,Taux de chômage localisé par département - Eure-et-Loir
1998-Q2,7.8,D28,Taux de chômage localisé par département - Eure-et-Loir
1998-Q3,7.7,D28,Taux de chômage localisé par département - Eure-et-Loir
1998-Q4,7.6,D28,Taux de chômage localisé par département - Eure-et-Loir
