periode,valeur,description,zone,id_serie,annee,trimestre
1995-Q2,0.68,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1995,2
1995-Q3,0.68,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1995,3
1995-Q4,-0.26,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1995,4
1996-Q1,0.48,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1996,1
1996-Q2,0.22,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1996,2
1996-Q3,-0.02,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1996,3
1996-Q4,-0.17,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1996,4
1997-Q1,-0.08,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1997,1
1997-Q2,0.64,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1997,2
1997-Q3,1.1,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1997,3
1997-Q4,0.96,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1997,4
1998-Q1,1.4,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1998,1
1998-Q2,0.87,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1998,2
1998-Q3,0.46,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1998,3
1998-Q4,0.92,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1998,4
1999-Q1,0.96,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1999,1
1999-Q2,0.65,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1999,2
1999-Q3,0.95,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1999,3
1999-Q4,1.56,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,1999,4
2000-Q1,1.34,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2000,1
2000-Q2,0.79,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2000,2
2000-Q3,1.32,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2000,3
2000-Q4,0.37,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2000,4
2001-Q1,-0.05,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2001,1
2001-Q2,0.41,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2001,2
2001-Q3,0.4,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2001,3
2001-Q4,-0.05,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2001,4
2002-Q1,0.57,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2002,1
2002-Q2,-0.08,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2002,2
2002-Q3,0.75,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2002,3
2002-Q4,0.08,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2002,4
2003-Q1,0.64,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2003,1
2003-Q2,-0.19,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2003,2
2003-Q3,1.34,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2003,3
2003-Q4,-0.14,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2003,4
2004-Q1,1.15,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2004,1
2004-Q2,0.44,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2004,2
2004-Q3,0.75,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2004,3
2004-Q4,0.71,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2004,4
2005-Q1,0.78,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2005,1
2005-Q2,0.11,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2005,2
2005-Q3,0.76,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2005,3
2005-Q4,0.79,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2005,4
2006-Q1,0.58,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2006,1
2006-Q2,1.35,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2006,2
2006-Q3,0.66,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2006,3
2006-Q4,0.37,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2006,4
2007-Q1,1.18,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2007,1
2007-Q2,1.0,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2007,2
2007-Q3,0.57,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2007,3
2007-Q4,0.1,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2007,4
2008-Q1,0.2,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2008,1
2008-Q2,-0.29,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2008,2
2008-Q3,0.38,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2008,3
2008-Q4,-1.18,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2008,4
2009-Q1,-1.82,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2009,1
2009-Q2,-0.2,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2009,2
2009-Q3,-0.13,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2009,3
2009-Q4,1.7,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2009,4
2010-Q1,-0.44,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2010,1
2010-Q2,0.62,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2010,2
2010-Q3,1.16,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2010,3
2010-Q4,0.46,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2010,4
2011-Q1,1.95,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2011,1
2011-Q2,-0.87,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2011,2
2011-Q3,0.13,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2011,3
2011-Q4,-0.29,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2011,4
2012-Q1,0.05,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2012,1
2012-Q2,-0.4,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2012,2
2012-Q3,0.35,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2012,3
2012-Q4,-0.06,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2012,4
2013-Q1,0.06,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2013,1
2013-Q2,0.76,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2013,2
2013-Q3,0.34,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2013,3
2013-Q4,0.71,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2013,4
2014-Q1,-0.11,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2014,1
2014-Q2,0.38,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2014,2
2014-Q3,0.94,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2014,3
2014-Q4,-0.21,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2014,4
2015-Q1,0.57,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2015,1
2015-Q2,-0.26,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2015,2
2015-Q3,0.91,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2015,3
2015-Q4,0.75,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2015,4
2016-Q1,0.36,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2016,1
2016-Q2,-0.65,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2016,2
2016-Q3,0.68,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2016,3
2016-Q4,0.52,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2016,4
2017-Q1,0.82,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2017,1
2017-Q2,0.31,Demande intérieure finale - Contribution à l'évolution du PIB - Volume aux prix de l'année précédente chaînés - Série CVS-CJO,FE,11794832,2017,2
