periode,nb_logements,description,zone,id_serie,annee,mois
2021-07,6000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,7
2021-08,6000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,8
2021-09,5700,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,9
2021-10,5800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,10
2021-11,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,11
2021-12,5800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2021,12
2022-01,5700,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,1
2022-02,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,2
2022-03,6400,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,3
2022-04,6400,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,4
2022-05,6700,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,5
2022-06,6600,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,6
2022-07,6000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,7
2022-08,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,8
2022-09,5800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,9
2022-10,6200,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,10
2022-11,6000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,11
2022-12,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2022,12
2023-01,5600,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,1
2023-02,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,2
2023-03,4800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,3
2023-04,4700,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,4
2023-05,4300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,5
2023-06,4100,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,6
2023-07,4200,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,7
2023-08,4000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,8
2023-09,3900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,9
2023-10,3500,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,10
2023-11,3500,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,11
2023-12,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2023,12
2024-01,3200,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,1
2024-02,3100,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,2
2024-03,3000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,3
2024-04,3200,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,4
2024-05,3100,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,5
2024-06,3000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,6
2024-07,2800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,7
2024-08,2800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,8
2024-09,3000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,9
2024-10,2900,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,10
2024-11,2800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,11
2024-12,2800,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2024,12
2025-01,3000,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,1
2025-02,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,2
2025-03,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,3
2025-04,3100,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,4
2025-05,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,5
2025-06,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,6
2025-07,3300,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,7
2025-08,3400,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,8
2025-09,3200,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,9
2025-10,3400,Nombre de logements autorisés - Cumul sur douze mois - Total - Champagne-Ardenne - Estimations en date réelle,R21,1718186,2025,10
2000-12,6400,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2000,12
2001-01,6300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,1
2001-02,6400,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,2
2001-03,6500,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,3
2001-04,6500,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,4
2001-05,6300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,5
2001-06,6200,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,6
2001-07,6200,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,7
2001-08,6200,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,8
2001-09,6000,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,9
2001-10,5800,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,10
2001-11,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,11
2001-12,5800,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2001,12
2002-01,5900,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,1
2002-02,5600,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,2
2002-03,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,3
2002-04,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,4
2002-05,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,5
2002-06,5200,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,6
2002-07,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,7
2002-08,5200,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,8
2002-09,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,9
2002-10,5300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,10
2002-11,5400,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,11
2002-12,5600,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2002,12
2003-01,5500,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2003,1
2003-02,5700,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2003,2
2003-03,6100,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2003,3
2003-04,6300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2003,4
2003-05,6300,Nombre de logements autorisés - Cumul sur douze mois - Total - Picardie - Estimations en date réelle,R22,1718190,2003,5
